"Player ID","Team","Position","Appearances","Starts","Substitute On","Substitute Off","Goals","Shots On Target ( inc goals )","Shots Off Target (inc woodwork)","Total Shots Attempted","Goals to Shots Ratio","Shooting Accuracy","Blocked Shots","Hit Woodwork","Penalties Taken","Penalty Goals","Penalties Saved","Penalties Off Target","Penalties Not Scored","Penalty Success Rate","Attempts from Direct Free-kick","Direct Free-kick Goals","Direct Free-kick On Target","Direct Free-kick Off Target","Goals to Direct Free-kick ratio","Direct Free-kick Accuracy","Blocked Direct Free-kick","Goals from Inside Box","Shots On from Inside Box","Shots Off from Inside Box","Shots from Inside Box","Goals to Shots ratio Inside Box","Shooting Accuracy Inside Box","% shots from Inside Box","% goals from Inside Box","Blocked Shots from Inside Box","Goals from Outside Box","Shots On Target Outside Box","Shots Off Target Outside Box","Shots from Outside Box","Goals to Shots ratio Outside Box","Shooting Accuracy Outside Box","% shots from Outside Box","% goals from Outside Box","Blocked Shots Outside Box","Headed Goals","Headed Shots On Target","Headed Shots Off Target","Headed Shots","Goals / Shots Ratio Headed","Shooting Accuracy Headed","Headed Blocked Shots","Left Foot Goals","Left Foot Shots On Target","Left Foot Shots Off Target","Left Foot Shots","Goals to Shots ratio Left Foot","Shooting Accuracy Left Foot","Left Foot Blocked Shots","Right Foot Goals","Right Foot Shots On Target","Right Foot Shots Off Target","Right Foot Shots","Goals to Shots ratio Right Foot","Shooting Accuracy Right Foot","Right Foot Blocked Shots","Other Goals","Other Shots On Target","Other Shots Off Target","Other Shots","Goals to Shots ratio Other","Shooting Accuracy Other","Other Blocked Shots","Shots Cleared off Line","Shots Cleared off Line Inside Area","Shots Cleared off Line Outside Area","Mishit Shots On Target","Mishit Shots On Target Inside Area","Mishit Shots On Target Outside Area","Shots On (Saved)","Own Goals Conceded","GK when Team forced Own Goal","Goals Open Play","Goals from Corners","Goals from Throws","Goals from Direct Free Kick","Goals from Set Play","Goals from penalties","Goals from Set Pieces %","Attempts Open Play","Attempts from Corners","Attempts from Throws","Attempts from Direct Free Kick","Attempts from Set Play","Attempts from Penalties","Attempts from Set Pieces %","Deflected Goals","Deflected Shots","Goals from diving Headers","Goals - Volleys","Goals as a substitute","Full Name","Goal from pass from FK","Fast Break Goals","Fast Break Attempts","Big Chances Scored","Big Chances On Target","Big Chances Off Target","Big Chances Blocked","Big Chances Fluffed","Big Chance Conversion %","Shots Blocked by Own Player","Second Assists","Preferred Foot","Shots From 20m"
100684.00,"Al-Shabab","Forward",6.00,5.00,1.00,2.00,0.00,3.00,5.00,8.00,0.00,0.37,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,3.00,6.00,0.00,0.50,0.75,0.00,0.00,0.00,0.00,2.00,2.00,0.00,0.00,0.25,0.00,2.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,3.00,4.00,7.00,0.00,0.42,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,1.00,0.00,0.00,1.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,"Sebá",0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,"Right",4.00
110182.00,"Al-Quadisiya","Midfielder",16.00,12.00,4.00,5.00,0.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Shaye Sharahili",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0",2.00
72594.00,"Ohod","Defender",11.00,11.00,0.00,5.00,0.00,1.00,3.00,4.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,3.00,4.00,0.00,0.25,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,3.00,4.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,3.00,0.00,0.00,0.00,0.00,0.75,0.00,0.00,0.00,0.00,0.00,"Enes Sipovic",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0",0.00
209139.00,"Al-Baten","Defender",15.00,12.00,3.00,0.00,0.00,1.00,5.00,6.00,0.00,0.16,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2.00,3.00,0.00,0.33,0.50,0.00,1.00,0.00,0.00,3.00,3.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,2.00,2.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,2.00,3.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,3.00,0.00,0.66,0.00,0.00,0.00,0.00,0.00,"Soltan Ghaniman",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0",6.00
101779.00,"Al-Shabab","Midfielder",15.00,8.00,7.00,1.00,1.00,6.00,1.00,7.00,0.14,0.85,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,3.00,1.00,4.00,0.25,0.75,0.57,1.00,2.00,0.00,3.00,0.00,3.00,0.00,1.00,0.42,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,2.00,1.00,5.00,1.00,6.00,0.16,0.83,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Somália",0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,"Right",6.00
14553.00,"Al-Hilal","Forward",4.00,1.00,3.00,1.00,2.00,4.00,2.00,6.00,0.33,0.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,3.00,1.00,4.00,0.50,0.75,0.66,1.00,0.00,0.00,1.00,1.00,2.00,0.00,0.50,0.33,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,3.00,1.00,4.00,0.25,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,"Jonatan Soriano",0.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00,0.50,0.00,0.00,"Right",2.00
52381.00,"Al-Ahli","Midfielder",15.00,14.00,1.00,4.00,1.00,5.00,3.00,8.00,0.12,0.62,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,3.00,0.00,3.00,0.33,1.00,0.37,1.00,0.00,0.00,2.00,3.00,5.00,0.00,0.40,0.62,0.00,2.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,2.00,3.00,0.00,0.33,1.00,0.00,3.00,1.00,4.00,0.00,0.75,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,6.00,0.00,1.00,0.00,1.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,"Souza",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Right",7.00
83289.00,"Al-Ahli","Midfielder",5.00,3.00,2.00,1.00,0.00,4.00,5.00,9.00,0.00,0.44,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,4.00,3.00,7.00,0.00,0.57,0.77,0.00,0.00,0.00,0.00,2.00,2.00,0.00,0.00,0.22,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2.00,3.00,0.00,0.33,1.00,0.00,3.00,3.00,6.00,0.00,0.50,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,1.00,0.00,0.00,0.00,0.00,0.11,0.00,1.00,0.00,0.00,0.00,"Nicolae Stanciu",0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,"Right",6.00
439430.00,"Al-Raed","Midfielder",21.00,20.00,1.00,6.00,0.00,3.00,4.00,7.00,0.00,0.42,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.00,0.50,0.28,0.00,0.00,0.00,2.00,3.00,5.00,0.00,0.40,0.71,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,3.00,3.00,6.00,0.00,0.50,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,1.00,0.00,0.00,0.00,0.00,0.14,0.00,0.00,0.00,0.00,0.00,"Sultan Al Farhan",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0",10.00
168418.00,"Al-Fateh","Defender",2.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Sultan Al-Deayea",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0",0.00
180594.00,"Al-Nassr","Defender",20.00,20.00,0.00,1.00,2.00,4.00,12.00,16.00,0.12,0.25,6.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,3.00,4.00,7.00,0.28,0.42,0.43,1.00,2.00,0.00,1.00,8.00,9.00,0.00,0.11,0.56,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,3.00,0.00,0.00,0.00,2.00,4.00,9.00,13.00,0.15,0.30,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,13.00,2.00,0.00,0.00,1.00,0.00,0.18,1.00,0.00,0.00,0.00,0.00,"Sultan Al-Ghannam",0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,"Right",15.00
114557.00,"Al-Raed","Midfielder",9.00,9.00,0.00,5.00,0.00,1.00,2.00,3.00,0.00,0.33,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.33,0.00,2.00,0.00,1.00,1.00,2.00,0.00,0.50,0.66,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.00,0.50,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,1.00,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,"Sultan Al-Sawadi",0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,2.00,"0",4.00
109959.00,"Al-Baten","Defender",18.00,18.00,0.00,3.00,0.00,6.00,2.00,8.00,0.00,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,2.00,7.00,0.00,0.71,0.87,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.12,0.00,0.00,0.00,5.00,1.00,6.00,0.00,0.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,4.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,"Sultan Almasrahi",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0",0.00
194384.00,"Al-Faisaly","Midfielder",15.00,7.00,8.00,4.00,2.00,5.00,3.00,8.00,0.25,0.62,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,3.00,2.00,5.00,0.40,0.60,0.62,1.00,4.00,0.00,2.00,1.00,3.00,0.00,0.66,0.37,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,3.00,0.00,3.00,0.33,1.00,4.00,1.00,2.00,3.00,5.00,0.20,0.40,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,"Sultan Mandash",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0",7.00
36606.00,"Al-Wahda","Midfielder",8.00,6.00,2.00,2.00,1.00,2.00,4.00,6.00,0.16,0.33,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2.00,1.00,3.00,0.33,0.66,0.50,1.00,1.00,0.00,0.00,3.00,3.00,0.00,0.00,0.50,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2.00,3.00,5.00,0.20,0.40,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,5.00,1.00,0.00,0.00,0.00,0.00,0.16,0.00,0.00,0.00,0.00,0.00,"Taiseer Al Jassam",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Right",4.00
36606.00,"Al-Ahli","Midfielder",4.00,1.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Taiseer Al Jassam",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Right",0.00
153160.00,"Al-Taawon","Defender",22.00,22.00,0.00,1.00,0.00,1.00,3.00,4.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,3.00,4.00,0.00,0.25,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2.00,3.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,"Talal Al-Absi",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0",0.00
241365.00,"Ohod","Midfielder",19.00,19.00,0.00,2.00,0.00,2.00,13.00,15.00,0.00,0.13,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,4.00,0.00,0.00,0.26,0.00,4.00,0.00,2.00,9.00,11.00,0.00,0.18,0.73,0.00,5.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,2.00,12.00,14.00,0.00,0.14,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,2.00,0.00,0.00,1.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00,"Tamer Hag Mohamad",0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,"0",18.00
161222.00,"Al-Hazm","Midfielder",3.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Tareg Alkabe",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0",0.00
247659.00,"Al-Ittihad","Defender",2.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Tariq Mohammed",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0",0.00
155744.00,"Al-Taawon","Forward",23.00,23.00,0.00,7.00,19.00,35.00,20.00,55.00,0.34,0.63,10.00,3.00,5.00,5.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.00,33.00,18.00,51.00,0.37,0.64,0.92,1.00,7.00,0.00,2.00,2.00,4.00,0.00,0.50,0.07,0.00,3.00,1.00,4.00,5.00,9.00,0.11,0.44,2.00,4.00,8.00,8.00,16.00,0.25,0.50,1.00,14.00,23.00,7.00,30.00,0.46,0.76,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,0.00,0.00,14.00,0.00,0.00,0.00,0.00,5.00,0.26,42.00,4.00,0.00,0.00,4.00,5.00,0.23,0.00,0.00,0.00,0.00,0.00,"Leandre Tawamba",0.00,1.00,2.00,15.00,19.00,3.00,2.00,0.00,0.62,0.00,0.00,"0",13.00
110165.00,"Al-Feiha","Midfielder",16.00,15.00,1.00,6.00,0.00,1.00,4.00,5.00,0.00,0.20,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,2.00,3.00,0.00,0.33,0.60,0.00,0.00,0.00,0.00,2.00,2.00,0.00,0.00,0.40,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,3.00,4.00,0.00,0.25,3.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,1.00,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00,"Tawfiq Buhumaid",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,"0",8.00
154093.00,"Ohod","Defender",21.00,21.00,0.00,1.00,2.00,3.00,6.00,9.00,0.22,0.33,3.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2.00,3.00,6.00,9.00,0.22,0.33,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,3.00,6.00,9.00,0.22,0.33,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,6.00,0.00,0.00,3.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,"Adolphe Teikeu",0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,"0",4.00
52574.00,"Al-Ittihad","Defender",4.00,4.00,0.00,1.00,0.00,4.00,1.00,5.00,0.00,0.80,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,3.00,0.00,2.00,0.00,2.00,0.00,1.00,0.40,0.00,1.00,0.00,2.00,1.00,3.00,0.00,0.66,0.60,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,1.00,5.00,0.00,0.80,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,1.00,0.00,1.00,0.00,0.00,0.40,0.00,0.00,0.00,0.00,0.00,"Thiago Carleto",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Left",8.00
52042.00,"Al-Fateh","Midfielder",11.00,10.00,1.00,0.00,1.00,5.00,2.00,7.00,0.14,0.71,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2.00,0.00,2.00,0.50,1.00,0.28,1.00,1.00,0.00,3.00,2.00,5.00,0.00,0.60,0.71,0.00,2.00,1.00,2.00,0.00,2.00,0.50,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,3.00,2.00,5.00,0.00,0.60,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,1.00,0.00,0.00,0.00,0.00,0.14,0.00,0.00,0.00,0.00,0.00,"Nzuzi Toko",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0",7.00
202915.00,"Al-Shabab","Forward",6.00,5.00,1.00,5.00,2.00,7.00,6.00,13.00,0.15,0.53,3.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,6.00,4.00,10.00,0.20,0.60,0.76,1.00,2.00,0.00,1.00,2.00,3.00,0.00,0.33,0.23,0.00,1.00,1.00,3.00,3.00,6.00,0.16,0.50,1.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,1.00,3.00,3.00,6.00,0.16,0.50,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,1.00,0.00,0.00,0.00,0.00,0.07,1.00,0.00,0.00,0.00,0.00,"Bubacarr Trawally",0.00,0.00,0.00,1.00,4.00,1.00,0.00,1.00,0.16,0.00,0.00,"0",4.00
