"Player ID","Team","Position","Total Passes ( All )","Total Successful Passes ( All )","Total Unsuccessful Passes ( All )","Passing Accuracy ( All )","Assists","Key Passes","Total Passes ( Excl Crosses & Corners )","Total Successful Passes ( Excl Crosses & Corners )","Total Unsuccessful Passes ( Excl Crosses & Corners )","Passing Accuracy ( Excl Crosses & Corners )","Passes Attempted Own Half","Successful Passes Own Half","Unsuccessful Passes Own Half","Accuracy Own Half","Passes Attempted Opposition Half","Successful Passes Opposition Half","Unsuccessful Passes Opposition Half","Passing Accuracy Opposition Half","% Passes Own Half","% Passes Opposition Half","Passes Attempted Defensive third","Successful Passes Defensive third","Unsuccessful Passes Defensive third","Passing Accuracy Defensive third","Passes Attempted Middle third","Successful Passes Middle third","Unsuccessful Passes Middle third","Passing Accuracy Middle third","Passes Attempted Final third","Successful Passes Final third","Unsuccessful Passes Final third","Passing Accuracy Final third","% Passes in Defensive third","% Passes in Middle third","% Passes in Attacking third","Short Passes Attempted","Successful Short Passes","Unsuccessful Short Passes","Short Pass Accuracy","Long Passes Attempted","Successful Long Passes","Unsuccessful Long Passes","Long Pass Accuracy","% Passes Short","% Passes Long","Total Flick-Ons","Successful Flick-Ons","Unsuccessful Flick-Ons","Flick-on Success Rate","Crosses & Corners Attempted","Successful Crosses & Corners","Unsuccessful Crosses & Corners","Crosses & Corners Accuracy","Crosses Attempted","Successful Crosses","Unsuccessful Crosses","Cross Completion Rate","Corners Taken (incl short corners)","Corners Conceded","Corners into Box","Successful Corners into Box","Unsuccessful Corners into Box","Corners into Box Accuracy","Short Corners","Throw Ins taken","Throw Ins to Own Player","Throw Ins to Opposition Player","Throw In Success Rate","Short Throw Ins","Long Throw Ins","Throw Ins Conceded","Dribbles Attempted","Successful Dribbles","Unsuccessful Dribbles","Dribble Success Rate","Dribbles and Runs Attempted","Successful Dribbles & Runs","Unsuccessful Dribbles & Runs","Dribble & Run Success Rate","Runs Attempted","Total Crosses & Corners (Left)","Successful Crosses & Corners (Left)","Unsuccessful Crosses & Corners (Left)","Crosses & Corners accuracy (Left)","Total Crosses (Left)","Successful Crosses (Left)","Unsuccessful Crosses (Left)","Crosses accuracy (Left)","Total Corners (Left)","Successful Corners (Left)","Unsuccessful Corners (Left)","Corners accuracy (Left)","Total Crosses & Corners (Right)","Successful Crosses & Corners (Right)","Unsuccessful Crosses & Corners (Right)","Crosses & Corners accuracy (Right)","Total Crosses (Right)","Successful Crosses (Right)","Unsuccessful Crosses (Right)","Crosses accuracy (Right)","Total Corners (Right)","Successful Corners (Right)","Unsuccessful Corners (Right)","Corners accuracy (Right)","Long Passes Attempted (Own Half)","Long Passes Attempted (Opp Half)","Long Passes Successful (Own Half)","Long Passes Successful (Opp Half)","Short Passes Attempted (Own Half)","Short Passes Attempted (Opp Half)","Short Passes Successful (Own Half)","Short Passes Successful (Opp Half)","Full Name","Intentional Assist","Long Balls","Successful Long Balls","Unsuccessful Long Balls","Long Ball Accuracy %","Successful Lay-Offs","Unsuccessful Lay-Offs","Through Ball","Crosses & Corners in the Air","Successful Crosses & Corners in the air","Unsuccessful Crosses & Corners in the air","Crossing accuracy","Crosses in the Air","Successful crosses in the air","Unsuccessful crosses in the air","Field134","Open Play Crosses","Successful open play crosses","Unsuccessful open play crosses","Open Play Cross %","Touches","Goal Assist (Corner)","Goal Assist (Free Kick)","Goal Assist (Throw In)","Goal Assist (Goal Kick)","Goal Assist (Set Piece)","Key Corner","Key Free Kick","Key Throw In","Key Goal Kick","Key Set Pieces","Chances Created","Chances created open play","Touches own half","Touches opposition half","Assists as Sub","Passes Received","Deep Crosses","Attacking Crosses","Touches in Opp Box","Big Chance Assist","Big Chance Created","Big Chance Converted %","Assist Dead Ball","Assist at Set Piece","Intentional Assists","Intentional Chances Created","Intentional Chances Created Open Play","Passes into Opp","Passes Switching Flank","Dribbles Own Half","Dribbles Opp Half","Pass Forward Own","Pass Backward Own","Pass Diagonal Own","Pass Forward Opp","Pass Backward Opp","Pass Diagonal Opp","Open Play Passes","Open Play Passes Success","Open Play Pass Accuracy","Fantasy Assist Pass Lost","Fantasy Assist Blocked Shot","Fantasy Assist Attempt Saved","Fantasy Assist Post","Fantasy Assist Free Kick Won","Fantasy Assist Handball Won","Fantasy Assist Own Goal","Fantasy Assist Penalty Won","DFL Assists","Possession Lost","Touches in Own Box"
109955.00,"Al-Hilal","Midfielder",21.00,20.00,1.00,0.95,0.00,0.00,21.00,20.00,1.00,0.95,14.00,13.00,1.00,0.92,7.00,7.00,0.00,1.00,0.66,0.33,5.00,5.00,0.00,1.00,14.00,13.00,1.00,0.92,2.00,2.00,0.00,1.00,0.23,0.66,0.09,21.00,20.00,1.00,0.95,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,1.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.00,7.00,13.00,7.00,"Abdulmalek Al-Khaibri",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.00,6.00,0.00,16.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,1.00,2.00,2.00,10.00,2.00,0.00,5.00,20.00,19.00,0.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
233279.00,"Al-Shabab","Midfielder",617.00,473.00,144.00,0.76,0.00,10.00,585.00,466.00,119.00,0.79,212.00,183.00,29.00,0.86,373.00,283.00,90.00,0.75,0.36,0.63,95.00,84.00,11.00,0.88,278.00,239.00,39.00,0.85,212.00,143.00,69.00,0.67,0.16,0.47,0.36,526.00,444.00,82.00,0.84,59.00,22.00,37.00,0.37,0.89,0.10,2.00,0.00,2.00,0.00,32.00,7.00,25.00,0.21,31.00,7.00,24.00,0.22,1.00,3.00,1.00,0.00,1.00,0.00,0.00,99.00,88.00,11.00,0.88,77.00,22.00,,20.00,8.00,12.00,0.40,20.00,8.00,12.00,0.40,,30.00,7.00,23.00,0.23,30.00,7.00,23.00,0.23,0.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,19.00,40.00,7.00,15.00,193.00,333.00,176.00,268.00,"Abdulmalek Al-Shammary",0.00,23.00,4.00,19.00,0.17,1.00,0.00,1.00,30.00,7.00,23.00,0.23,29.00,7.00,22.00,0.24,31.00,7.00,24.00,0.22,926.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,10.00,417.00,509.00,0.00,513.00,8.00,23.00,15.00,0.00,1.00,0.00,0.00,0.00,0.00,3.00,2.00,63.00,7.00,5.00,15.00,53.00,67.00,92.00,168.00,39.00,166.00,581.00,463.00,0.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,202.00,25.00
445444.00,"Al-Quadisiya","Midfielder",50.00,40.00,10.00,0.80,0.00,1.00,49.00,40.00,9.00,0.81,10.00,9.00,1.00,0.90,39.00,31.00,8.00,0.79,0.20,0.79,1.00,1.00,0.00,1.00,24.00,22.00,2.00,0.91,24.00,17.00,7.00,0.70,0.02,0.48,0.48,46.00,38.00,8.00,0.82,3.00,2.00,1.00,0.66,0.93,0.06,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,9.00,5.00,4.00,0.55,9.00,5.00,4.00,0.55,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,2.00,10.00,36.00,9.00,29.00,"Abdulmohsen Al-Qahtani",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,89.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,22.00,67.00,0.00,56.00,0.00,1.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,7.00,0.00,4.00,6.00,10.00,11.00,18.00,49.00,40.00,0.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,0.00
442626.00,"Al-Baten","Midfielder",2.00,2.00,0.00,1.00,0.00,1.00,2.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,2.00,2.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,0.00,1.00,0.00,0.00,1.00,2.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,"Abdulmohsen Al-Subhi",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,3.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,2.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
179007.00,"Al-Raed","Defender",860.00,650.00,210.00,0.75,1.00,19.00,778.00,632.00,146.00,0.81,365.00,321.00,44.00,0.87,413.00,311.00,102.00,0.75,0.46,0.53,169.00,154.00,15.00,0.91,364.00,307.00,57.00,0.84,245.00,171.00,74.00,0.69,0.21,0.46,0.31,690.00,594.00,96.00,0.86,88.00,38.00,50.00,0.43,0.88,0.11,1.00,0.00,1.00,0.00,82.00,18.00,64.00,0.21,54.00,9.00,45.00,0.16,33.00,18.00,28.00,9.00,19.00,0.32,5.00,198.00,170.00,28.00,0.85,154.00,44.00,,20.00,10.00,10.00,0.50,20.00,10.00,10.00,0.50,,32.00,8.00,24.00,0.25,30.00,6.00,24.00,0.20,2.00,2.00,0.00,1.00,48.00,9.00,39.00,0.18,24.00,3.00,21.00,0.12,24.00,6.00,18.00,0.25,17.00,71.00,12.00,26.00,348.00,342.00,309.00,285.00,"Abdullah Al-Shamekh",1.00,15.00,1.00,14.00,0.06,0.00,0.00,2.00,76.00,17.00,59.00,0.22,50.00,9.00,41.00,0.18,39.00,8.00,31.00,0.20,1387.00,1.00,0.00,0.00,0.00,1.00,4.00,1.00,0.00,0.00,5.00,20.00,14.00,728.00,659.00,0.00,671.00,30.00,24.00,11.00,0.00,0.00,0.00,1.00,1.00,1.00,14.00,6.00,92.00,5.00,9.00,11.00,114.00,81.00,170.00,224.00,22.00,167.00,736.00,601.00,0.81,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,300.00,53.00
433627.00,"Al-Quadisiya","Defender",56.00,42.00,14.00,0.75,0.00,0.00,55.00,41.00,14.00,0.74,28.00,21.00,7.00,0.75,27.00,20.00,7.00,0.74,0.50,0.49,20.00,17.00,3.00,0.85,21.00,15.00,6.00,0.71,14.00,9.00,5.00,0.64,0.36,0.38,0.25,49.00,39.00,10.00,0.79,6.00,2.00,4.00,0.33,0.89,0.10,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,15.00,12.00,3.00,0.80,13.00,2.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,3.00,3.00,1.00,1.00,25.00,24.00,20.00,19.00,"Abdullah Albishi",0.00,3.00,0.00,3.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,94.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.00,35.00,0.00,35.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,8.00,6.00,14.00,13.00,1.00,13.00,55.00,41.00,0.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,11.00
181117.00,"Al-Quadisiya","Defender",101.00,86.00,15.00,0.85,0.00,0.00,101.00,86.00,15.00,0.85,75.00,67.00,8.00,0.89,26.00,19.00,7.00,0.73,0.74,0.25,30.00,28.00,2.00,0.93,64.00,56.00,8.00,0.87,7.00,2.00,5.00,0.28,0.29,0.63,0.06,90.00,82.00,8.00,0.91,11.00,4.00,7.00,0.36,0.89,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,1.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,6.00,3.00,1.00,70.00,20.00,64.00,18.00,"Abdulmohsen Fallatah",0.00,7.00,1.00,6.00,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,126.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,116.00,10.00,0.00,73.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.00,0.00,1.00,0.00,21.00,7.00,47.00,14.00,0.00,12.00,100.00,85.00,0.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,19.00
464101.00,"Al-Baten","Midfielder",27.00,16.00,11.00,0.59,0.00,0.00,27.00,16.00,11.00,0.59,10.00,7.00,3.00,0.70,17.00,9.00,8.00,0.52,0.37,0.62,1.00,0.00,1.00,0.00,17.00,11.00,6.00,0.64,9.00,5.00,4.00,0.55,0.03,0.62,0.33,26.00,16.00,10.00,0.61,1.00,0.00,1.00,0.00,0.96,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,3.00,0.00,3.00,0.00,3.00,0.00,3.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,10.00,16.00,7.00,9.00,"Abdulrahman Al Dhifeeri",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.00,25.00,0.00,17.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,3.00,1.00,1.00,8.00,7.00,2.00,8.00,27.00,16.00,0.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,1.00
248478.00,"Al-Ittifaq","Forward",208.00,129.00,79.00,0.62,1.00,6.00,176.00,126.00,50.00,0.71,47.00,42.00,5.00,0.89,129.00,84.00,45.00,0.65,0.26,0.73,19.00,17.00,2.00,0.89,73.00,64.00,9.00,0.87,84.00,45.00,39.00,0.53,0.10,0.41,0.47,162.00,119.00,43.00,0.73,14.00,7.00,7.00,0.50,0.92,0.07,1.00,0.00,1.00,0.00,32.00,3.00,29.00,0.09,31.00,3.00,28.00,0.09,1.00,3.00,1.00,0.00,1.00,0.00,0.00,7.00,6.00,1.00,0.85,6.00,1.00,,28.00,15.00,13.00,0.53,28.00,15.00,13.00,0.53,,15.00,2.00,13.00,0.13,15.00,2.00,13.00,0.13,0.00,0.00,0.00,0.00,17.00,1.00,16.00,0.05,16.00,1.00,15.00,0.06,1.00,0.00,1.00,0.00,1.00,13.00,1.00,6.00,46.00,116.00,41.00,78.00,"Abdulrahman Alobud",1.00,3.00,1.00,2.00,0.33,0.00,0.00,0.00,31.00,3.00,28.00,0.09,30.00,3.00,27.00,0.10,31.00,3.00,28.00,0.09,348.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,7.00,97.00,251.00,0.00,213.00,6.00,25.00,21.00,0.00,1.00,0.00,0.00,0.00,1.00,3.00,3.00,9.00,3.00,4.00,24.00,4.00,21.00,22.00,35.00,25.00,69.00,170.00,121.00,0.71,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,134.00,5.00
442552.00,"Al-Ahli","Forward",269.00,231.00,38.00,0.85,1.00,10.00,254.00,226.00,28.00,0.88,55.00,52.00,3.00,0.94,199.00,174.00,25.00,0.87,0.21,0.78,18.00,18.00,0.00,1.00,111.00,103.00,8.00,0.92,125.00,105.00,20.00,0.84,0.07,0.43,0.49,237.00,213.00,24.00,0.89,17.00,13.00,4.00,0.76,0.93,0.06,1.00,0.00,1.00,0.00,15.00,5.00,10.00,0.33,12.00,4.00,8.00,0.33,5.00,1.00,3.00,1.00,2.00,0.33,2.00,4.00,4.00,0.00,1.00,4.00,0.00,,37.00,20.00,17.00,0.54,37.00,20.00,17.00,0.54,,11.00,3.00,8.00,0.27,8.00,2.00,6.00,0.25,3.00,1.00,2.00,0.33,4.00,2.00,2.00,0.50,4.00,2.00,2.00,0.50,0.00,0.00,0.00,0.00,0.00,17.00,0.00,13.00,55.00,182.00,52.00,161.00,"Abdulrahman Ghareeb",1.00,0.00,0.00,0.00,0.00,4.00,1.00,1.00,15.00,5.00,10.00,0.33,12.00,4.00,8.00,0.33,12.00,4.00,8.00,0.33,383.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,11.00,9.00,83.00,300.00,1.00,252.00,5.00,7.00,15.00,0.00,1.00,0.00,0.00,1.00,1.00,8.00,6.00,6.00,2.00,7.00,30.00,2.00,24.00,29.00,62.00,30.00,107.00,249.00,221.00,0.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,86.00,2.00
154075.00,"Al-Ahli","Defender",125.00,100.00,25.00,0.80,0.00,0.00,125.00,100.00,25.00,0.80,86.00,80.00,6.00,0.93,39.00,20.00,19.00,0.51,0.68,0.31,42.00,40.00,2.00,0.95,67.00,54.00,13.00,0.80,16.00,6.00,10.00,0.37,0.33,0.53,0.12,102.00,91.00,11.00,0.89,23.00,9.00,14.00,0.39,0.81,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,15.00,4.00,5.00,78.00,24.00,76.00,15.00,"Aderllan Santos",0.00,6.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,164.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,143.00,21.00,0.00,91.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,1.00,0.00,0.00,17.00,3.00,66.00,23.00,0.00,16.00,120.00,96.00,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.00,25.00
110177.00,"Al-Quadisiya","Defender",448.00,307.00,141.00,0.68,2.00,4.00,424.00,303.00,121.00,0.71,189.00,155.00,34.00,0.82,235.00,148.00,87.00,0.62,0.44,0.55,90.00,73.00,17.00,0.81,202.00,160.00,42.00,0.79,132.00,70.00,62.00,0.53,0.21,0.47,0.31,355.00,275.00,80.00,0.77,69.00,28.00,41.00,0.40,0.83,0.16,1.00,0.00,1.00,0.00,24.00,4.00,20.00,0.16,24.00,4.00,20.00,0.16,0.00,15.00,0.00,0.00,0.00,0.00,0.00,103.00,85.00,18.00,0.82,92.00,11.00,,21.00,12.00,9.00,0.57,21.00,12.00,9.00,0.57,,24.00,4.00,20.00,0.16,24.00,4.00,20.00,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,53.00,12.00,16.00,173.00,182.00,143.00,132.00,"Adnan Fallatah",2.00,13.00,5.00,8.00,0.38,0.00,0.00,0.00,24.00,4.00,20.00,0.16,24.00,4.00,20.00,0.16,23.00,4.00,19.00,0.17,727.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,6.00,391.00,336.00,0.00,348.00,11.00,13.00,10.00,1.00,1.00,1.00,0.00,0.00,2.00,3.00,3.00,45.00,3.00,5.00,16.00,62.00,41.00,86.00,148.00,22.00,65.00,417.00,298.00,0.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,197.00,57.00
153932.00,"Al-Feiha","Midfielder",657.00,575.00,82.00,0.87,0.00,8.00,653.00,574.00,79.00,0.87,312.00,285.00,27.00,0.91,341.00,289.00,52.00,0.84,0.47,0.52,111.00,105.00,6.00,0.94,388.00,356.00,32.00,0.91,154.00,113.00,41.00,0.73,0.16,0.59,0.23,601.00,542.00,59.00,0.90,52.00,32.00,20.00,0.61,0.92,0.07,2.00,1.00,1.00,0.50,4.00,1.00,3.00,0.25,4.00,1.00,3.00,0.25,0.00,6.00,0.00,0.00,0.00,0.00,0.00,10.00,10.00,0.00,1.00,8.00,2.00,,12.00,9.00,3.00,0.75,12.00,9.00,3.00,0.75,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,1.00,3.00,0.25,4.00,1.00,3.00,0.25,0.00,0.00,0.00,0.00,14.00,38.00,10.00,22.00,298.00,303.00,275.00,267.00,"Abdulrahman Al-Barakah",0.00,10.00,2.00,8.00,0.20,7.00,0.00,0.00,4.00,1.00,3.00,0.25,4.00,1.00,3.00,0.25,4.00,1.00,3.00,0.25,836.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,8.00,432.00,404.00,0.00,483.00,2.00,2.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,43.00,6.00,4.00,8.00,43.00,71.00,198.00,112.00,40.00,189.00,629.00,552.00,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,112.00,24.00
223123.00,"Al-Nassr","Midfielder",131.00,121.00,10.00,0.92,0.00,1.00,131.00,121.00,10.00,0.92,84.00,81.00,3.00,0.96,47.00,40.00,7.00,0.85,0.64,0.35,34.00,33.00,1.00,0.97,80.00,75.00,5.00,0.93,17.00,13.00,4.00,0.76,0.25,0.61,0.12,126.00,117.00,9.00,0.92,5.00,4.00,1.00,0.80,0.96,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,3.00,2.00,2.00,82.00,44.00,79.00,38.00,"Abdulrahman Al-Dossari",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,147.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,101.00,46.00,0.00,106.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,17.00,17.00,50.00,20.00,1.00,26.00,128.00,118.00,0.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,2.00
152796.00,"Al-Ittihad","Midfielder",281.00,221.00,60.00,0.78,4.00,18.00,271.00,220.00,51.00,0.81,54.00,46.00,8.00,0.85,217.00,174.00,43.00,0.80,0.19,0.80,17.00,15.00,2.00,0.88,122.00,102.00,20.00,0.83,132.00,103.00,29.00,0.78,0.06,0.45,0.48,259.00,211.00,48.00,0.81,12.00,9.00,3.00,0.75,0.95,0.04,2.00,1.00,1.00,0.50,10.00,1.00,9.00,0.10,7.00,1.00,6.00,0.14,3.00,0.00,3.00,0.00,3.00,0.00,0.00,2.00,2.00,0.00,1.00,2.00,0.00,,33.00,9.00,24.00,0.27,33.00,9.00,24.00,0.27,,4.00,0.00,4.00,0.00,3.00,0.00,3.00,0.00,1.00,0.00,1.00,0.00,6.00,1.00,5.00,0.16,4.00,1.00,3.00,0.25,2.00,0.00,2.00,0.00,3.00,9.00,2.00,7.00,51.00,208.00,44.00,167.00,"Abdulrahman Al-Ghamdi",1.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00,9.00,1.00,8.00,0.11,6.00,1.00,5.00,0.16,7.00,1.00,6.00,0.14,461.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.00,22.00,87.00,374.00,2.00,309.00,5.00,2.00,46.00,1.00,4.00,0.25,0.00,0.00,1.00,7.00,7.00,7.00,3.00,5.00,28.00,6.00,29.00,19.00,44.00,60.00,113.00,269.00,219.00,0.81,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,4.00,148.00,4.00
